miRNA ID,donor1 2D,donor2 2D,donor1 3D,donor2 3D,Fold change,p-value
hsa-miR-6743-5p,0.052456723,0.015082324,0.226648473,0.066728452,4.34,
hsa-miR-6744-3p,0.183598531,0.041895345,0.031897361,0.027803522,0.26,
hsa-miR-6744-5p,0.001748557,0.01214965,0.010632454,0.0057924,1.18,
hsa-miR-6745,0.122399021,0.175960451,0.09675533,0.163113994,0.87,
hsa-miR-6746-3p,0.06819374,0.037705811,0.030656908,0.030352178,0.58,
hsa-miR-6746-5p,0.078685085,0.017596045,0.01523985,0.018535681,0.35,
hsa-miR-6747-3p,0.050708166,0.043152206,0.014885435,0.025949954,0.44,
hsa-miR-6747-5p,0.06119951,0.217017889,0.118729067,0.326923077,1.6,
hsa-miR-6748-3p,0.045462493,0.02178558,0.02835321,0.033595922,0.92,
hsa-miR-6748-5p,2.208428047,12.44626922,2.868104411,6.695088044,0.65,
hsa-miR-6749-3p,0.031474034,0.020528719,0.012404529,0.012974977,0.49,
hsa-miR-6749-5p,0.304248995,0.050274415,0.032606192,0.039156627,0.2,
hsa-miR-675-3p,0.029725476,0.025556161,0.018784002,0.015291937,0.62,
hsa-miR-675-5p,0.026228362,0.019690812,0.190675338,0.031510658,4.84,
hsa-miR-6750-3p,0.024479804,0.016758138,0.016125888,0.022474513,0.94,
hsa-miR-6750-5p,0.090924987,0.04734174,0.0843508,0.030352178,0.83,
hsa-miR-6751-3p,0.029725476,0.007541162,0.008151548,0.010426321,0.5,
hsa-miR-6751-5p,0.034971149,0.023880347,0.054579929,0.053290083,1.83,
hsa-miR-6752-3p,0.622486449,0.072897901,0.023036983,0.03892493,0.09,
hsa-miR-6752-5p,0.050708166,0.038543718,0.012581737,0.026413346,0.44,
hsa-miR-6753-3p,0.001748557,0.015501278,0.010100831,0.012048193,1.28,
hsa-miR-6753-5p,0.048959608,0.039381625,0.023036983,0.051668211,0.85,
hsa-miR-6754-3p,0.06119951,0.0242993,0.046960004,0.062094532,1.28,
hsa-miR-6754-5p,0.062948068,0.028488835,0.01453102,0.013901761,0.31,
hsa-miR-6755-3p,0.040216821,0.009635929,0.004430189,0.006487488,0.22,
hsa-miR-6755-5p,0.038468264,0.01089279,0.01311336,0.010194625,0.47,
hsa-miR-6756-3p,1.038643119,3.55733378,0.453474154,1.452965709,0.41,
hsa-miR-6756-5p,0.048959608,0.019271859,0.014353813,0.017840593,0.47,
hsa-miR-6757-3p,0.029725476,0.011730697,0.0210877,0.006719184,0.67,
hsa-miR-6757-5p,0.117153348,0.051531275,0.037922419,0.050278035,0.52,
hsa-miR-6758-3p,0.048959608,0.030164649,0.040048909,0.017377201,0.73,
hsa-miR-6758-5p,0.062948068,0.082114877,0.039517287,0.057924004,0.67,
hsa-miR-6759-3p,0.001748557,0.01214965,0.004607397,0.007877665,0.9,
hsa-miR-6759-5p,0.001748557,0.015501278,0.009923624,0.007877665,1.03,
hsa-miR-676-3p,0.160867284,0.834974234,0.17525828,0.602409639,0.78,
hsa-miR-676-5p,0.054205281,0.036029997,0.039517287,0.026413346,0.73,
hsa-miR-6760-3p,0.14338171,0.307092882,0.100122273,0.19068582,0.65,
hsa-miR-6760-5p,0.087427872,0.124429176,0.087717744,0.085495829,0.82,
hsa-miR-6761-3p,0.050708166,0.027231975,0.01311336,0.021084337,0.44,
hsa-miR-6761-5p,0.029725476,0.02178558,0.016303096,0.009731233,0.51,
hsa-miR-6762-3p,0.043713936,0.026394068,0.019138417,0.020389249,0.56,
hsa-miR-6762-5p,0.041965379,0.013825464,0.015948681,0.016682113,0.58,
hsa-miR-6763-3p,2.433991957,12.11110646,0.982084315,2.71223355,0.25,
hsa-miR-6763-5p,0.066445183,0.094264527,0.060959402,0.093373494,0.96,
hsa-miR-6764-3p,0.027976919,0.010054883,0.006025057,0.007645968,0.36,
hsa-miR-6764-5p,0.059450953,0.086304412,0.030302493,0.064874884,0.65,
hsa-miR-6765-3p,0.048959608,0.051112321,0.025695097,0.024559778,0.5,
hsa-miR-6765-5p,0.019234132,0.02178558,0.008328755,0.013670065,0.54,
hsa-miR-6766-3p,0.020982689,0.030583602,0.014708228,0.021084337,0.69,
hsa-miR-6766-5p,0.085679315,0.038124764,0.019492832,0.020620945,0.32,
hsa-miR-6767-3p,0.029725476,0.030583602,0.0210877,0.023401297,0.74,
hsa-miR-6767-5p,0.076936527,0.023880347,0.033137814,0.03892493,0.71,
hsa-miR-6768-3p,0.06819374,0.014244417,0.012050114,0.014828545,0.33,
hsa-miR-6768-5p,0.06819374,0.060329297,0.040048909,0.076691381,0.91,
hsa-miR-6769a-3p,0.029725476,0.012987557,0.005316227,0.007645968,0.3,
hsa-miR-6769a-5p,0.020982689,0.006284302,0.010278039,0.00695088,0.63,
hsa-miR-6769b-3p,0.384682637,2.214587959,0.251989155,0.414272475,0.26,
hsa-miR-6769b-5p,0.057702396,0.058653484,0.007797133,0.020157553,0.24,
hsa-miR-6770-3p,0.033222591,0.016758138,0.014176605,0.006719184,0.42,
hsa-miR-6770-5p,0.001748557,0.018014999,0.017366341,0.011816497,1.48,
hsa-miR-6771-3p,0.052456723,0.169257196,0.06255427,0.146431881,0.94,
hsa-miR-6771-5p,0.047211051,0.042314299,0.019847247,0.036839666,0.63,
hsa-miR-6772-3p,0.033222591,0.031840463,0.094097216,0.025486562,1.84,
hsa-miR-6772-5p,0.022731247,0.021366626,0.09161631,0.09823911,4.31,
hsa-miR-6773-3p,0.041965379,0.028907788,0.01311336,0.011816497,0.35,
hsa-miR-6773-5p,0.041965379,0.037286857,0.024809059,0.025718258,0.64,
hsa-miR-6774-3p,0.055953838,0.057815577,0.121032766,0.045644115,1.47,
hsa-miR-6774-5p,0.034971149,0.01089279,0.009569208,0.010658017,0.44,
hsa-miR-6775-3p,0.855044588,2.416104571,0.380641846,0.347775718,0.22,
hsa-miR-6775-5p,0.108410561,1.715614395,0.250394287,2.224050046,1.36,
hsa-miR-6776-3p,0.024479804,0.007960116,0.018961209,0.004865616,0.73,
hsa-miR-6776-5p,0.054205281,0.025975114,0.016657511,0.021316033,0.47,
hsa-miR-6777-3p,0.027976919,0.007960116,0.006025057,0.008804449,0.41,
hsa-miR-6777-5p,0.06819374,0.042314299,0.038099626,0.028730306,0.6,
hsa-miR-6778-3p,0.153873055,0.383342411,0.126880615,0.302131603,0.8,
hsa-miR-6778-5p,0.153873055,0.365327412,0.109159859,0.159406858,0.52,
hsa-miR-6779-3p,0.27976919,0.953538062,0.321986142,0.757645968,0.88,
hsa-miR-6779-5p,0.043713936,0.027650928,0.019138417,0.043327155,0.88,
hsa-miR-6780a-3p,0.027976919,0.018014999,0.013644982,0.017608897,0.68,
hsa-miR-6780a-5p,0.038468264,0.026813021,0.017011926,0.019462465,0.56,
hsa-miR-6780b-3p,0.064696625,0.029745695,0.031188531,0.028035218,0.63,
hsa-miR-6780b-5p,0.526315789,4.654572877,0.688274176,2.956209453,0.7,
hsa-miR-6781-3p,0.055953838,0.04482802,0.02693555,0.029193698,0.56,
hsa-miR-6781-5p,0.092673544,0.058653484,0.039162871,0.032900834,0.48,
hsa-miR-6782-3p,0.033222591,0.043990113,0.02764438,0.021084337,0.63,
hsa-miR-6782-5p,0.073439412,0.077925342,0.050326948,0.050278035,0.66,
hsa-miR-6783-3p,0.036719706,0.011730697,0.009569208,0.012048193,0.45,
hsa-miR-6783-5p,0.083930757,0.037705811,0.029416455,0.021547729,0.42,
hsa-miR-6784-3p,0.029725476,0.015501278,0.018784002,0.016218721,0.77,
hsa-miR-6784-5p,0.033222591,0.020528719,0.017011926,0.012743281,0.55,
hsa-miR-6785-3p,0.0821822,0.164648708,0.032606192,0.065801668,0.4,
hsa-miR-6785-5p,0.236055254,0.072059994,0.045896759,0.045875811,0.3,
hsa-miR-6786-3p,0.139884595,0.135321966,0.039694494,0.068350324,0.39,
hsa-miR-6786-5p,0.073439412,0.020528719,0.009214793,0.008572753,0.19,
hsa-miR-6787-3p,0.001748557,0.013825464,0.012050114,0.010426321,1.44,
hsa-miR-6787-5p,0.078685085,0.072897901,0.034555475,0.046802595,0.54,
hsa-miR-6788-3p,0.087427872,0.056558716,0.020201662,0.045875811,0.46,
hsa-miR-6788-5p,0.054205281,0.028069881,0.014708228,0.019694161,0.42,
hsa-miR-6789-3p,0.027976919,0.025556161,0.013467775,0.011353105,0.46,
hsa-miR-6789-5p,0.152124497,0.052788135,0.060427779,0.116543095,0.86,
hsa-miR-6790-3p,0.043713936,0.028069881,0.019492832,0.023632994,0.6,
hsa-miR-6790-5p,0.094422102,0.064099879,0.073718346,0.047034291,0.76,
hsa-miR-6791-3p,0.094422102,0.049436508,0.031720154,0.037071362,0.48,
hsa-miR-6791-5p,0.078685085,0.078344296,0.035441513,0.053521779,0.57,
hsa-miR-6792-3p,0.083930757,0.038543718,0.02764438,0.042632067,0.57,
hsa-miR-6792-5p,0.020982689,0.015501278,0.014176605,0.012511585,0.73,
hsa-miR-6793-3p,0.034971149,0.02178558,0.009923624,0.027803522,0.66,
hsa-miR-6793-5p,0.101416332,0.037286857,0.032251777,0.031047266,0.46,
hsa-miR-6794-3p,0.166112957,0.036448951,0.017011926,0.029425394,0.23,
hsa-miR-6794-5p,0.076936527,0.041895345,0.015062643,0.030583874,0.38,
hsa-miR-6795-3p,0.033222591,0.041895345,0.007619925,0.025949954,0.45,
hsa-miR-6795-5p,0.085679315,0.275252419,0.093742801,0.134151993,0.63,
hsa-miR-6796-3p,0.071690855,0.040219532,0.018075171,0.034059314,0.47,
hsa-miR-6796-5p,0.101416332,0.04734174,0.031542946,0.031742354,0.43,
hsa-miR-6797-3p,0.029725476,0.017596045,0.011872907,0.017145505,0.61,
hsa-miR-6797-5p,0.041965379,0.028069881,0.02835321,0.023169601,0.74,
hsa-miR-6798-3p,0.034971149,0.022623487,0.012758945,0.015060241,0.48,
hsa-miR-6798-5p,0.031474034,0.024718254,0.016834719,0.021316033,0.68,
hsa-miR-6799-3p,0.001748557,0.023880347,0.012227322,0.022474513,1.35,
hsa-miR-6799-5p,0.031474034,0.027231975,0.015417058,0.031047266,0.79,
hsa-miR-6800-3p,0.043713936,0.031421509,0.045719551,0.029425394,1,
hsa-miR-6800-5p,0.045462493,0.02304244,0.368414524,0.346153846,10.43,
hsa-miR-6801-3p,0.07518797,0.021366626,0.010986869,0.020852641,0.33,
hsa-miR-6801-5p,0.045462493,0.032259416,0.031188531,0.019230769,0.65,
hsa-miR-6802-3p,0.071690855,0.040638485,0.011872907,0.023169601,0.31,
hsa-miR-6802-5p,0.138136038,0.096778248,0.044656306,0.075532901,0.51,
hsa-miR-6803-3p,0.169610072,0.182663706,0.204497528,0.278730306,1.37,
hsa-miR-6803-5p,0.038468264,0.020109766,0.017720756,0.013901761,0.54,
hsa-miR-6804-3p,0.017485574,0.007960116,0.00655668,0.005097312,0.46,
hsa-miR-6804-5p,0.048959608,0.129037664,0.091084687,0.09476367,1.04,
hsa-miR-6805-3p,0.160867284,0.329297415,0.139993975,0.175625579,0.64,
hsa-miR-6805-5p,0.06819374,0.042733252,0.031897361,0.017377201,0.44,
hsa-miR-6806-3p,0.090924987,0.33600067,0.136627031,0.345458758,1.13,
hsa-miR-6806-5p,0.129393251,0.043152206,0.337048785,0.02849861,2.12,
hsa-miR-6807-3p,0.054205281,0.02304244,0.014176605,0.011816497,0.34,
hsa-miR-6807-5p,0.040216821,0.038962671,0.023391398,0.022011121,0.57,
hsa-miR-6808-3p,0.022731247,0.011311743,0.009037586,0.006487488,0.46,
hsa-miR-6808-5p,0.019234132,0.018852905,0.009569208,0.012743281,0.59,
hsa-miR-6809-3p,0.15737017,1.659474632,0.299480782,1.447868397,0.96,
hsa-miR-6809-5p,0.059450953,0.029745695,0.02179653,0.020157553,0.47,
hsa-miR-6810-3p,0.052456723,0.018014999,0.009214793,0.012048193,0.3,
hsa-miR-6810-5p,0.019234132,0.017177092,0.024809059,0.021779425,1.28,
hsa-miR-6811-3p,0.001748557,0.011730697,0.013290567,0.010889713,1.79,
hsa-miR-6811-5p,0.027976919,0.018014999,0.010100831,0.009036145,0.42,
hsa-miR-6812-3p,0.073439412,0.034773137,0.017543549,0.020852641,0.35,
hsa-miR-6812-5p,0.048959608,0.045246973,0.011341284,0.023401297,0.37,
hsa-miR-6813-3p,0.027976919,0.018014999,0.015062643,0.014828545,0.65,
hsa-miR-6813-5p,0.115404791,0.101805689,0.055820382,0.094531974,0.69,
hsa-miR-6814-3p,0.041965379,0.020109766,0.016480303,0.019694161,0.58,
hsa-miR-6814-5p,0.047211051,0.040219532,0.036681966,0.035681186,0.83,
hsa-miR-6815-3p,0.020982689,0.011730697,0.009037586,0.019462465,0.87,
hsa-miR-6815-5p,0.06119951,0.049017554,0.031011324,0.023401297,0.49,
hsa-miR-6816-3p,0.033222591,0.028488835,0.018429587,0.015060241,0.54,
hsa-miR-6816-5p,0.110159119,0.33600067,0.035973135,0.107506951,0.32,
hsa-miR-6817-3p,0.022731247,0.069546273,0.032074569,0.049814643,0.89,
hsa-miR-6817-5p,0.027976919,0.023880347,0.046251174,0.02618165,1.4,
hsa-miR-6818-3p,0.21157545,0.049855461,0.035264305,0.028035218,0.24,
hsa-miR-6818-5p,0.036719706,0.062843018,0.048909287,0.069045412,1.18,
hsa-miR-6819-3p,0.026228362,0.017177092,0.009037586,0.035912882,1.04,
hsa-miR-6819-5p,0.033222591,0.033516276,0.011164076,0.016682113,0.42,
hsa-miR-6820-3p,0.087427872,0.083790691,0.020733285,0.045180723,0.38,
hsa-miR-6820-5p,0.019234132,0.019271859,0.006379472,0.015291937,0.56,
hsa-miR-6821-3p,0.029725476,0.031840463,0.009392001,0.015060241,0.4,
hsa-miR-6821-5p,0.319986012,0.754535171,0.232141908,0.419138091,0.61,
hsa-miR-6822-3p,0.034971149,0.031840463,0.02693555,0.031510658,0.87,
hsa-miR-6822-5p,0.031474034,0.012987557,0.02037887,0.009731233,0.68,
hsa-miR-6823-3p,0.055953838,0.02178558,0.019138417,0.018072289,0.48,
hsa-miR-6823-5p,0.125896136,0.067451506,0.041643777,0.025718258,0.35,
hsa-miR-6824-3p,0.017485574,0.008798023,0.00655668,0.005329008,0.45,
hsa-miR-6824-5p,0.055953838,0.014244417,0.01523985,0.009499537,0.35,
hsa-miR-6825-3p,0.031474034,0.042733252,0.020556077,0.024791474,0.61,
hsa-miR-6825-5p,0.062948068,0.029745695,0.020910492,0.022242817,0.47,
hsa-miR-6826-3p,0.069942298,0.090074993,0.043415853,0.072520853,0.72,
hsa-miR-6826-5p,0.029725476,0.017177092,0.01453102,0.014596849,0.62,
hsa-miR-6827-3p,0.026228362,0.01214965,0.008683171,0.009499537,0.47,
hsa-miR-6827-5p,0.020982689,0.014244417,0.010632454,0.006024096,0.47,
hsa-miR-6828-3p,0.022731247,0.017177092,0.01453102,0.017377201,0.8,
hsa-miR-6828-5p,0.071690855,0.026394068,0.023745813,0.019230769,0.44,
hsa-miR-6829-3p,0.07518797,0.028488835,0.017189134,0.025254866,0.41,
hsa-miR-6829-5p,0.036719706,0.018433952,0.009923624,0.012048193,0.4,
hsa-miR-6830-3p,0.027976919,0.02304244,0.010278039,0.015523633,0.51,
hsa-miR-6830-5p,0.033222591,0.017596045,0.010100831,0.011121409,0.42,
hsa-miR-6831-3p,0.047211051,0.027650928,0.032783399,0.08665431,1.6,
hsa-miR-6831-5p,0.043713936,0.22078847,0.019138417,0.082483781,0.38,
hsa-miR-6832-3p,0.024479804,0.030583602,0.017189134,0.018767377,0.65,
hsa-miR-6832-5p,0.033222591,0.018014999,0.026758342,0.022706209,0.97,
hsa-miR-6833-3p,0.050708166,0.050274415,0.018075171,0.039851715,0.57,
hsa-miR-6833-5p,0.069942298,0.1395115,0.023923021,0.046339203,0.34,
hsa-miR-6834-3p,0.019234132,0.007122209,0.009037586,0.0057924,0.56,
hsa-miR-6834-5p,0.040216821,0.02178558,0.022150945,0.017377201,0.64,
hsa-miR-6835-3p,0.034971149,0.012568604,0.007088303,0.011353105,0.39,
hsa-miR-6835-5p,0.138136038,0.510285307,0.373730751,0.429101019,1.24,
hsa-miR-6836-3p,0.81307921,1.90414345,0.672857118,0.71223355,0.51,
hsa-miR-6836-5p,0.031474034,0.025975114,0.011341284,0.018072289,0.51,
hsa-miR-6837-3p,0.017485574,0.007122209,0.032074569,0.008109361,1.63,
hsa-miR-6837-5p,0.036719706,0.034773137,0.040934947,0.022242817,0.88,
hsa-miR-6838-3p,0.059450953,0.059910344,0.095692084,0.06742354,1.37,
hsa-miR-6838-5p,0.029725476,0.016758138,0.020733285,0.011584801,0.7,
hsa-miR-6839-3p,0.052456723,0.045665927,0.028530418,0.058619092,0.89,
hsa-miR-6839-5p,0.089176429,0.087980225,0.08293314,0.06626506,0.84,
hsa-miR-6840-3p,0.017485574,0.023880347,0.017543549,0.013206673,0.74,
hsa-miR-6840-5p,0.036719706,0.036029997,0.084705215,0.038693234,1.7,
hsa-miR-6841-3p,0.001748557,0.011311743,0.012936152,0.007877665,1.59,
hsa-miR-6841-5p,0.041965379,0.028907788,0.023214191,0.015987025,0.55,
hsa-miR-6842-3p,0.001748557,0.010473836,0.00726551,0.007182576,1.18,
hsa-miR-6842-5p,0.055953838,0.028069881,0.02037887,0.018535681,0.46,
hsa-miR-6843-3p,0.020982689,0.012568604,0.010278039,0.008341057,0.55,
hsa-miR-6844,0.038468264,0.015082324,0.019492832,0.007877665,0.51,
hsa-miR-6845-3p,0.029725476,0.030583602,0.008505963,0.011816497,0.34,
hsa-miR-6845-5p,0.026228362,0.014244417,0.010455246,0.008804449,0.48,
hsa-miR-6846-3p,0.083930757,0.025975114,0.012050114,0.014828545,0.24,
hsa-miR-6846-5p,0.054205281,0.019690812,0.017543549,0.016913809,0.47,
hsa-miR-6847-3p,0.001748557,0.042314299,0.045187929,0.030583874,1.72,
hsa-miR-6847-5p,0.026228362,0.010473836,0.010278039,0.015291937,0.7,
hsa-miR-6848-3p,0.036719706,0.031002556,0.017543549,0.021779425,0.58,
hsa-miR-6848-5p,0.027976919,0.012568604,0.00655668,0.011816497,0.45,
hsa-miR-6849-3p,0.001748557,0.01089279,0.013290567,0.012974977,2.08,
hsa-miR-6849-5p,0.031474034,0.015082324,0.009923624,0.014828545,0.53,
hsa-miR-6850-3p,0.048959608,0.045665927,0.030125286,0.043327155,0.78,
hsa-miR-6850-5p,0.078685085,0.054463949,0.019138417,0.045412419,0.48,
hsa-miR-6851-3p,0.040216821,0.038962671,0.010986869,0.027108434,0.48,
hsa-miR-6851-5p,0.020982689,0.008798023,0.013644982,0.007645968,0.71,
hsa-miR-6852-3p,0.045462493,0.017596045,0.019315624,0.011816497,0.49,
hsa-miR-6852-5p,0.001748557,0.009635929,0.009923624,0.006024096,1.4,
hsa-miR-6853-3p,0.019234132,0.015920231,0.012581737,0.007182576,0.56,
hsa-miR-6853-5p,0.096170659,0.077925342,0.07052861,0.098007414,0.97,
hsa-miR-6854-3p,0.038468264,0.017177092,0.023391398,0.02734013,0.91,
hsa-miR-6854-5p,0.001748557,0.016758138,0.016480303,0.008804449,1.37,
hsa-miR-6855-3p,0.307746109,0.307511835,0.21158583,0.204124189,0.68,
hsa-miR-6855-5p,0.06119951,0.016758138,0.011695699,0.019230769,0.4,
hsa-miR-6856-3p,0.022731247,0.019690812,0.010278039,0.011816497,0.52,
hsa-miR-6856-5p,0.052456723,0.118982781,0.130070351,0.048192771,1.04,
hsa-miR-6857-3p,0.160867284,0.044409066,0.048200457,0.053985171,0.5,
hsa-miR-6857-5p,0.096170659,0.038543718,0.052630646,0.030120482,0.61,
hsa-miR-6858-3p,0.036719706,0.019271859,0.018961209,0.014365153,0.6,
hsa-miR-6858-5p,0.019234132,0.018852905,0.006379472,0.012279889,0.49,
hsa-miR-6859-3p,0.024479804,0.018014999,0.012936152,0.015060241,0.66,
hsa-miR-6859-5p,0.089176429,0.022204533,0.038985664,0.011353105,0.45,
hsa-miR-6860,0.031474034,0.015920231,0.017543549,0.015291937,0.69,
hsa-miR-6861-3p,0.090924987,0.109765805,0.027821587,0.078776645,0.53,
hsa-miR-6861-5p,0.033222591,0.013406511,0.017366341,0.015987025,0.72,
hsa-miR-6862-3p,0.048959608,0.032259416,0.058478496,0.023632994,1.01,
hsa-miR-6862-5p,0.027976919,0.019271859,0.031365739,0.012048193,0.92,
hsa-miR-6863,0.059450953,0.054882903,0.027467172,0.026645042,0.47,
hsa-miR-6864-3p,0.001748557,0.020109766,0.022505361,0.015291937,1.73,
hsa-miR-6864-5p,0.029725476,0.111860572,0.051212986,0.090824838,1,
hsa-miR-6865-3p,0.047211051,0.046922787,0.032074569,0.032669138,0.69,
hsa-miR-6865-5p,0.120650463,0.205706146,0.165334656,0.209453197,1.15,
hsa-miR-6866-3p,0.024479804,0.015082324,0.006379472,0.009731233,0.41,
hsa-miR-6866-5p,0.269277846,1.109388747,0.517091669,0.820435589,0.97,
hsa-miR-6867-3p,0.001748557,0.010473836,0.009214793,0.007877665,1.4,
hsa-miR-6867-5p,0.223815352,1.060790146,0.453119739,1.060240964,1.18,
hsa-miR-6868-3p,0.026228362,0.016339185,0.0210877,0.007877665,0.68,
hsa-miR-6868-5p,0.040216821,0.038962671,0.025340682,0.028266914,0.68,
hsa-miR-6869-3p,0.026228362,0.031840463,0.017366341,0.028266914,0.79,
hsa-miR-6869-5p,0.052456723,0.05697767,0.020201662,0.046570899,0.61,
hsa-miR-6870-3p,0.064696625,0.028488835,0.041998192,0.064643188,1.14,
hsa-miR-6870-5p,0.055953838,0.072059994,0.02906204,0.05931418,0.69,
hsa-miR-6871-3p,0.062948068,0.030583602,0.015771473,0.015291937,0.33,
hsa-miR-6871-5p,0.071690855,0.1152122,0.06397193,0.090824838,0.83,
hsa-miR-6872-3p,0.173107187,0.084628598,0.079034573,0.070435589,0.58,
hsa-miR-6872-5p,0.001748557,0.015082324,0.01967004,0.010889713,1.82,
hsa-miR-6873-3p,0.050708166,0.049436508,0.011872907,0.033827618,0.46,
hsa-miR-6873-5p,0.034971149,0.018433952,0.031365739,0.014596849,0.86,
hsa-miR-6874-3p,0.041965379,0.040638485,0.01967004,0.037071362,0.69,
hsa-miR-6874-5p,0.078685085,0.147471616,0.129007106,0.128822984,1.14,
hsa-miR-6875-3p,0.031474034,0.019271859,0.011341284,0.011584801,0.45,
hsa-miR-6875-5p,0.06119951,0.053207089,0.017720756,0.052594995,0.61,
hsa-miR-6876-3p,0.026228362,0.014663371,0.018784002,0.010194625,0.71,
hsa-miR-6876-5p,0.059450953,0.041895345,0.031188531,0.032669138,0.63,
hsa-miR-6877-3p,0.026228362,0.029745695,0.009392001,0.014828545,0.43,
hsa-miR-6877-5p,0.069942298,0.022623487,0.055643175,0.016682113,0.78,
hsa-miR-6878-3p,0.001748557,0.006284302,0.014353813,0.009962929,3.03,
hsa-miR-6878-5p,0.064696625,0.179731032,0.129893144,0.251390176,1.56,
hsa-miR-6879-3p,0.094422102,0.077506389,0.028884833,0.040778499,0.41,
hsa-miR-6879-5p,0.0821822,0.061167204,0.036859173,0.037303058,0.52,
hsa-miR-6880-3p,0.073439412,0.025137207,0.020910492,0.016450417,0.38,
hsa-miR-6881-3p,0.055953838,0.035611044,0.02037887,0.036839666,0.62,
hsa-miR-6881-5p,0.041965379,0.066613599,0.036681966,0.032669138,0.64,
hsa-miR-6882-3p,0.038468264,0.015082324,0.011341284,0.014365153,0.48,
hsa-miR-6882-5p,0.295506207,0.072478948,0.077439705,0.041705283,0.32,
hsa-miR-6883-3p,0.052456723,0.031421509,0.015594266,0.022011121,0.45,
hsa-miR-6883-5p,0.089176429,0.078763249,0.168169977,0.139017609,1.83,
hsa-miR-6884-3p,0.040216821,0.036029997,0.059010119,0.029193698,1.16,
hsa-miR-6884-5p,0.449379262,0.328040555,0.163030958,0.563021316,0.93,
hsa-miR-6885-3p,0.040216821,0.018014999,0.012050114,0.011584801,0.41,
hsa-miR-6885-5p,0.057702396,0.019271859,0.019138417,0.019230769,0.5,
hsa-miR-6886-3p,0.071690855,0.05823453,0.031897361,0.03544949,0.52,
hsa-miR-6886-5p,0.052456723,0.038962671,0.012936152,0.018767377,0.35,
hsa-miR-6887-3p,0.384682637,1.377518958,0.269001081,0.620250232,0.5,
hsa-miR-6887-5p,0.048959608,0.054044996,0.016125888,0.02618165,0.41,
hsa-miR-6888-3p,0.033222591,0.017596045,0.018961209,0.016218721,0.69,
hsa-miR-6888-5p,0.059450953,0.04608488,0.027821587,0.034059314,0.59,
hsa-miR-6889-3p,0.027976919,0.010473836,0.00726551,0.006719184,0.36,
hsa-miR-6889-5p,0.057702396,0.043990113,0.033846645,0.033364226,0.66,
hsa-miR-6890-3p,0.001748557,0.004189535,0.002303698,0.00347544,0.97,
hsa-miR-6890-5p,0.841056129,3.514600528,1.370877709,2.808387396,0.96,
hsa-miR-6891-3p,0.480853296,0.674515061,0.244723645,0.222891566,0.4,
hsa-miR-6891-5p,0.083930757,0.083371737,0.025340682,0.029425394,0.33,
hsa-miR-6892-3p,0.064696625,0.054463949,0.021264908,0.023401297,0.37,
hsa-miR-6892-5p,0.048959608,0.056558716,0.033846645,0.055607044,0.85,
hsa-miR-6893-3p,0.041965379,0.028069881,0.010100831,0.011353105,0.31,
hsa-miR-6893-5p,0.041965379,0.016758138,0.021619323,0.009499537,0.53,
hsa-miR-6894-3p,0.059450953,0.059491391,0.033669437,0.047729379,0.68,
hsa-miR-6894-5p,0.034971149,0.032678369,0.028176003,0.024791474,0.78,
hsa-miR-6895-3p,0.041965379,0.031421509,0.035087098,0.025718258,0.83,
hsa-miR-6895-5p,0.038468264,0.01089279,0.007619925,0.007877665,0.31,
hsa-miR-7-1-3p,0.059450953,0.028488835,0.024454644,0.019230769,0.5,
hsa-miR-7-2-3p,0.036719706,0.025137207,0.034555475,0.017840593,0.85,
hsa-miR-7-5p,0.241300927,0.173027777,0.44939838,0.254865616,1.7,
hsa-miR-708-3p,0.103164889,0.025975114,0.053339477,0.036839666,0.7,
hsa-miR-708-5p,0.43713936,1.211194436,0.780067693,1.359592215,1.3,
hsa-miR-7106-3p,0.176604301,0.409317525,0.16728394,0.271316033,0.75,
hsa-miR-7106-5p,0.027976919,0.025556161,0.027998795,0.018999073,0.88,
hsa-miR-7107-3p,0.048959608,0.022204533,0.034555475,0.030583874,0.92,
hsa-miR-7107-5p,0.125896136,0.166743475,0.04802325,0.156858202,0.7,
hsa-miR-7108-3p,0.069942298,0.086304412,0.026226719,0.06858202,0.61,
hsa-miR-7108-5p,0.026228362,0.028488835,0.008505963,0.018303985,0.49,
hsa-miR-7109-3p,0.064696625,0.089656039,0.056174798,0.123030584,1.16,
hsa-miR-7109-5p,0.043713936,0.023880347,0.014353813,0.011121409,0.38,
hsa-miR-711,0.073439412,0.020528719,0.019138417,0.040083411,0.63,
hsa-miR-7110-3p,0.057702396,0.014663371,0.01453102,0.015291937,0.41,
hsa-miR-7110-5p,0.092673544,0.038962671,0.022505361,0.020852641,0.33,
hsa-miR-7111-3p,0.045462493,0.0242993,0.012581737,0.022011121,0.5,
hsa-miR-7111-5p,0.041965379,0.010054883,0.012050114,0.008804449,0.4,
hsa-miR-7112-3p,0.027976919,0.0242993,0.01311336,0.024559778,0.72,
hsa-miR-7112-5p,0.001748557,0.007960116,0.005670642,0.008572753,1.47,
hsa-miR-7113-3p,0.045462493,0.032678369,0.012404529,0.029888786,0.54,
hsa-miR-7113-5p,0.187095646,0.307930789,0.172245751,0.199953661,0.75,
hsa-miR-7114-3p,0.022731247,0.015082324,0.020556077,0.014365153,0.92,
hsa-miR-7114-5p,0.001748557,0.009635929,0.004075774,0.006487488,0.93,
hsa-miR-7150,0.026228362,0.017596045,0.011695699,0.010889713,0.52,
